"","FileName","Time","APOE","Sex","APOE_Sex","Injection","Age","mean_FullCellComplexity","mean_log_MaxBranchLength","mean_log_AvgBranchLength","mean_t_index"
"653","Mouse1022",1,"APOE3","Male","APOE3 Male","PreInjection","old",2.20780002068743,4.26249269559955,3.85025354216765,0.530654357111368
"654","Mouse1022",2,"APOE3","Male","APOE3 Male","PreInjection","old",2.18555877500838,4.24735483900591,3.82760352813912,0.497204409184548
"655","Mouse1022",3,"APOE3","Male","APOE3 Male","PreInjection","old",2.13010332339835,4.17487891977418,3.82432735553427,0.586756816210678
"656","Mouse1022",4,"APOE3","Male","APOE3 Male","PreInjection","old",2.15552296525432,4.16525867137371,3.80967775381094,0.593637639307609
"657","Mouse1022",5,"APOE3","Male","APOE3 Male","PreInjection","old",2.2983730492281,4.32397584381736,3.95555912979119,0.557398845853749
"658","Mouse1022",6,"APOE3","Male","APOE3 Male","PreInjection","old",2.28494041655755,4.29078200172383,3.90885324163384,0.544846523283839
"659","Mouse1022",7,"APOE3","Male","APOE3 Male","PreInjection","old",2.30553473650199,4.3729796000029,3.93387682149813,0.468380998159384
"660","Mouse1022",8,"APOE3","Male","APOE3 Male","PreInjection","old",2.30319186772337,4.29645009165566,3.86654151823098,0.477423678612287
"661","Mouse1022",9,"APOE3","Male","APOE3 Male","PreInjection","old",2.23005504192465,4.19970684446803,3.80957636557661,0.518640326174405
"662","Mouse1022",10,"APOE3","Male","APOE3 Male","PreInjection","old",2.22375263869553,4.17453583237416,3.81600391699963,0.555033496937003
"663","Mouse1022",11,"APOE3","Male","APOE3 Male","PreInjection","old",2.13533588685986,4.1384954145441,3.7560920750512,0.527765374292635
"664","Mouse1022",12,"APOE3","Male","APOE3 Male","PreInjection","old",2.14938856983262,4.12261245751526,3.78382220889092,0.571753829480951
"665","Mouse1022",13,"APOE3","Male","APOE3 Male","PostInjection","old",1.98853053110163,4.05228993792001,3.76628274732851,0.650574793963529
"666","Mouse1022",14,"APOE3","Male","APOE3 Male","PostInjection","old",2.03006323865364,4.08371520641431,3.77566834548638,0.60525705858182
"667","Mouse1022",15,"APOE3","Male","APOE3 Male","PostInjection","old",2.0989805789455,4.12941919307473,3.77984907484645,0.57308497201697
"668","Mouse1022",16,"APOE3","Male","APOE3 Male","PostInjection","old",2.02136435065606,3.99706439219087,3.71097662980964,0.643308392774503
"669","Mouse1022",17,"APOE3","Male","APOE3 Male","PostInjection","old",2.13018266229501,4.14952166850297,3.8298103194764,0.61876188904101
"670","Mouse1022",18,"APOE3","Male","APOE3 Male","PostInjection","old",2.09007710513561,4.08008154489147,3.78221919594888,0.642836511708539
"671","Mouse1022",19,"APOE3","Male","APOE3 Male","PostInjection","old",2.14542564408616,4.02727489348243,3.74288971696376,0.672426233142778
"672","Mouse1022",20,"APOE3","Male","APOE3 Male","PostInjection","old",2.23156904945879,4.11888242825665,3.77518769559514,0.608318891905184
"673","Mouse1022",21,"APOE3","Male","APOE3 Male","PostInjection","old",2.18347127305599,4.08613829435386,3.76767405212544,0.604441147288791
"674","Mouse1022",22,"APOE3","Male","APOE3 Male","PostInjection","old",2.12482564705269,3.92532332261497,3.65983132716532,0.665661686228365
"675","Mouse1022",23,"APOE3","Male","APOE3 Male","PostInjection","old",2.13296795838195,4.00879065149785,3.71971459004891,0.615775251831117
"676","Mouse1022",24,"APOE3","Male","APOE3 Male","PostInjection","old",2.07812407499167,3.9663838662204,3.67733669548351,0.643662424353213
"677","Mouse1022",25,"APOE3","Male","APOE3 Male","PostInjection","old",2.16633295290996,4.03161035370337,3.70068441921658,0.607770253030808
"678","Mouse1022",26,"APOE3","Male","APOE3 Male","PostInjection","old",2.12226625852084,3.90421898471279,3.59695185318185,0.622068669760752
"679","Mouse1022",27,"APOE3","Male","APOE3 Male","PostInjection","old",2.15028575385148,3.8596936517182,3.60544754946625,0.686118199304754
"680","Mouse1022",28,"APOE3","Male","APOE3 Male","PostInjection","old",1.68344417513922,3.8664856362992,3.60568534268212,0.647714304187543
"681","Mouse1022",29,"APOE3","Male","APOE3 Male","PostInjection","old",1.75778872499503,3.88815627656243,3.60212921894483,0.623118942224352
"682","Mouse1022",30,"APOE3","Male","APOE3 Male","PostInjection","old",1.72202041388951,3.78898749408281,3.53035000259079,0.659731699346583
"683","Mouse1022",31,"APOE3","Male","APOE3 Male","PostInjection","old",1.68172285911694,3.85631593471617,3.53348077570749,0.587959826391897
"684","Mouse1022",32,"APOE3","Male","APOE3 Male","PostInjection","old",1.67654831825636,3.74294830762136,3.47930419982353,0.657388000274599
"685","Mouse1022",33,"APOE3","Male","APOE3 Male","PostInjection","old",1.68309020143641,3.81355294811877,3.50614655702465,0.584097144060188
"686","Mouse1022",34,"APOE3","Male","APOE3 Male","PostInjection","old",1.60378863313392,3.71848577869464,3.39683277622897,0.577351953990921
"687","Mouse1022",35,"APOE3","Male","APOE3 Male","PostInjection","old",1.73000170720578,3.90519153816675,3.57502355477231,0.592973997832401
"688","Mouse1022",36,"APOE3","Male","APOE3 Male","PostInjection","old",1.6700794555894,3.70039337226975,3.35034002295092,0.542394489024335
"689","Mouse1022",37,"APOE3","Male","APOE3 Male","PostInjection","old",1.65878232867221,3.73701343254866,3.46111574322807,0.632251985849457
"690","Mouse1022",38,"APOE3","Male","APOE3 Male","PostInjection","old",1.60634269521118,3.66287402586483,3.35409234247022,0.597938697242397
"691","Mouse1022",39,"APOE3","Male","APOE3 Male","PostInjection","old",1.60224769816111,3.59194954027056,3.29833696851898,0.619122227004302
"692","Mouse1022",40,"APOE3","Male","APOE3 Male","PostInjection","old",1.68344417513922,3.8664856362992,3.60568534268212,0.647714304187543
"693","Mouse1022",41,"APOE3","Male","APOE3 Male","PostInjection","old",1.75778872499503,3.88815627656243,3.60212921894483,0.623118942224352
"694","Mouse1022",42,"APOE3","Male","APOE3 Male","PostInjection","old",1.72202041388951,3.78898749408281,3.53035000259079,0.659731699346583
"695","Mouse1022",43,"APOE3","Male","APOE3 Male","PostInjection","old",1.68172285911694,3.85631593471617,3.53348077570749,0.587959826391897
"696","Mouse1022",44,"APOE3","Male","APOE3 Male","PostInjection","old",1.67654831825636,3.74294830762136,3.47930419982353,0.657388000274599
"697","Mouse1022",45,"APOE3","Male","APOE3 Male","PostInjection","old",1.68309020143641,3.81355294811877,3.50614655702465,0.584097144060188
"698","Mouse1022",46,"APOE3","Male","APOE3 Male","PostInjection","old",1.60378863313392,3.71848577869464,3.39683277622897,0.577351953990921
"699","Mouse1022",47,"APOE3","Male","APOE3 Male","PostInjection","old",1.73000170720578,3.90519153816675,3.57502355477231,0.592973997832401
"700","Mouse1022",48,"APOE3","Male","APOE3 Male","PostInjection","old",1.6700794555894,3.70039337226975,3.35034002295092,0.542394489024335
"701","Mouse1022",49,"APOE3","Male","APOE3 Male","PostInjection","old",1.65878232867221,3.73701343254866,3.46111574322807,0.632251985849457
"702","Mouse1022",50,"APOE3","Male","APOE3 Male","PostInjection","old",1.60634269521118,3.66287402586483,3.35409234247022,0.597938697242397
"703","Mouse1022",51,"APOE3","Male","APOE3 Male","PostInjection","old",1.60224769816111,3.59194954027056,3.29833696851898,0.619122227004302
"704","Mouse1022",52,"APOE3","Male","APOE3 Male","PostInjection","old",1.87448466399422,3.99361345204564,3.6320719871625,0.546833955341977
"705","Mouse1022",53,"APOE3","Male","APOE3 Male","PostInjection","old",1.92598457661562,4.04631232324351,3.69547050768512,0.525815904063777
"706","Mouse1022",54,"APOE3","Male","APOE3 Male","PostInjection","old",1.82367234560416,3.91826130533523,3.61936403767932,0.637234876388388
"707","Mouse1022",55,"APOE3","Male","APOE3 Male","PostInjection","old",1.86608614376674,4.00405545419311,3.6674841240251,0.586249083123843
"708","Mouse1022",56,"APOE3","Male","APOE3 Male","PostInjection","old",1.8527706186124,4.01649562553581,3.69105775601553,0.58365160917334
"709","Mouse1022",57,"APOE3","Male","APOE3 Male","PostInjection","old",1.81059903442277,3.9601631030116,3.66162359259202,0.653739846101618
"710","Mouse1022",58,"APOE3","Male","APOE3 Male","PostInjection","old",1.89062212634687,4.03500305821767,3.73772971501757,0.641146946970401
"711","Mouse1022",59,"APOE3","Male","APOE3 Male","PostInjection","old",1.80731659378095,3.98390695812964,3.67771681507407,0.61679282758307
"712","Mouse1022",60,"APOE3","Male","APOE3 Male","PostInjection","old",1.79332484797829,3.90005319734516,3.60454616897582,0.608972476918287
"713","Mouse1022",61,"APOE3","Male","APOE3 Male","PostInjection","old",1.84816629633192,3.99362016910099,3.69632247455189,0.643329816466054
"714","Mouse1022",62,"APOE3","Male","APOE3 Male","PostInjection","old",1.78512497497129,3.91733281085894,3.65694439615653,0.682927325811046
"715","Mouse1022",63,"APOE3","Male","APOE3 Male","PostInjection","old",1.78002117302156,3.88719722980218,3.6032039988265,0.634341740101231
"716","Mouse1022",64,"APOE3","Male","APOE3 Male","PostInjection","old",1.7760591814358,3.92941570034796,3.59498204725226,0.573929487036381
"717","Mouse1022",65,"APOE3","Male","APOE3 Male","PostInjection","old",1.85032577200187,3.98723230218043,3.65663795482539,0.596591943528505
"718","Mouse1022",66,"APOE3","Male","APOE3 Male","PostInjection","old",1.80443625355564,3.92134377947273,3.5713659849066,0.56619829986566
"719","Mouse1022",67,"APOE3","Male","APOE3 Male","PostInjection","old",1.9213635414133,4.04395226986511,3.70065187805245,0.579302258752153
"720","Mouse1022",68,"APOE3","Male","APOE3 Male","PostInjection","old",1.88335200593209,4.01117630555255,3.69915221662487,0.630033926250803
"721","Mouse1022",69,"APOE3","Male","APOE3 Male","PostInjection","old",1.99434344784984,4.13861213040353,3.79700664506745,0.589382508990424
"722","Mouse1022",70,"APOE3","Male","APOE3 Male","PostInjection","old",1.88875826497077,3.97165406719822,3.63672656709573,0.586767448674854
"723","Mouse1022",71,"APOE3","Male","APOE3 Male","PostInjection","old",1.87413585853629,3.89598390503796,3.59591708206231,0.636665586835173
"724","Mouse1105",1,"APOE3","Female","APOE3 Female","PreInjection","old",2.63351970326419,4.47425396895334,4.10144787731484,0.532327799150193
"725","Mouse1105",2,"APOE3","Female","APOE3 Female","PreInjection","old",2.58544737560493,4.30750795669497,3.88550534085221,0.488392241022413
"726","Mouse1105",3,"APOE3","Female","APOE3 Female","PreInjection","old",2.72132633745482,4.61453339146762,4.20044821004516,0.469286500201941
"727","Mouse1105",4,"APOE3","Female","APOE3 Female","PreInjection","old",2.68887025005612,4.49667924593899,4.11176180715396,0.486875300102539
"728","Mouse1105",5,"APOE3","Female","APOE3 Female","PreInjection","old",2.49317845436374,4.24526354803936,3.9187718319627,0.566295572794319
"729","Mouse1105",6,"APOE3","Female","APOE3 Female","PreInjection","old",2.47441382648288,4.24653207085597,3.89044640969728,0.51950339351664
"730","Mouse1105",7,"APOE3","Female","APOE3 Female","PreInjection","old",2.50433072163063,4.18648717307106,3.7985702790075,0.548908536824711
"731","Mouse1105",8,"APOE3","Female","APOE3 Female","PreInjection","old",2.69897938753221,4.38372810336068,3.99523820545168,0.532516051091311
"732","Mouse1105",9,"APOE3","Female","APOE3 Female","PreInjection","old",2.64310867606603,4.51106010774205,4.1010804606918,0.494843473374161
"733","Mouse1105",10,"APOE3","Female","APOE3 Female","PreInjection","old",2.72890140456191,4.4148312752423,3.99527660400735,0.492783641248426
"734","Mouse1105",11,"APOE3","Female","APOE3 Female","PreInjection","old",2.63019103338949,4.28188620840038,3.92467440811707,0.5188204310212
"735","Mouse1105",12,"APOE3","Female","APOE3 Female","PostInjection","old",2.63351970326419,4.47425396895334,4.10144787731484,0.532327799150193
"736","Mouse1105",13,"APOE3","Female","APOE3 Female","PostInjection","old",2.58544737560493,4.30750795669497,3.88550534085221,0.488392241022413
"737","Mouse1105",14,"APOE3","Female","APOE3 Female","PostInjection","old",2.72132633745482,4.61453339146762,4.20044821004516,0.469286500201941
"738","Mouse1105",15,"APOE3","Female","APOE3 Female","PostInjection","old",2.68887025005612,4.49667924593899,4.11176180715396,0.486875300102539
"739","Mouse1105",16,"APOE3","Female","APOE3 Female","PostInjection","old",2.49317845436374,4.24526354803936,3.9187718319627,0.566295572794319
"740","Mouse1105",17,"APOE3","Female","APOE3 Female","PostInjection","old",2.47441382648288,4.24653207085597,3.89044640969728,0.51950339351664
"741","Mouse1105",18,"APOE3","Female","APOE3 Female","PostInjection","old",2.50433072163063,4.18648717307106,3.7985702790075,0.548908536824711
"742","Mouse1105",19,"APOE3","Female","APOE3 Female","PostInjection","old",2.69897938753221,4.38372810336068,3.99523820545168,0.532516051091311
"743","Mouse1105",20,"APOE3","Female","APOE3 Female","PostInjection","old",2.64310867606603,4.51106010774205,4.1010804606918,0.494843473374161
"744","Mouse1105",21,"APOE3","Female","APOE3 Female","PostInjection","old",2.72890140456191,4.4148312752423,3.99527660400735,0.492783641248426
"745","Mouse1105",22,"APOE3","Female","APOE3 Female","PostInjection","old",2.63019103338949,4.28188620840038,3.92467440811707,0.5188204310212
"746","Mouse1105",23,"APOE3","Female","APOE3 Female","PostInjection","old",2.39131114260331,4.568220574126,4.17169446145619,0.416072379868844
"747","Mouse1105",24,"APOE3","Female","APOE3 Female","PostInjection","old",2.29031022397693,4.42950399980728,4.0581273795828,0.572360528712698
"748","Mouse1105",25,"APOE3","Female","APOE3 Female","PostInjection","old",2.49961258262049,4.70317609743718,4.3403549360526,0.58321251640436
"749","Mouse1105",26,"APOE3","Female","APOE3 Female","PostInjection","old",2.37352259177498,4.40021547996761,4.05826329318454,0.567503727598543
"750","Mouse1105",27,"APOE3","Female","APOE3 Female","PostInjection","old",2.45269147239996,4.5713244538817,4.23973332901312,0.63794739464668
"751","Mouse1105",28,"APOE3","Female","APOE3 Female","PostInjection","old",2.36244705905949,4.51784027654437,4.18305111204545,0.55796605502504
"752","Mouse1105",29,"APOE3","Female","APOE3 Female","PostInjection","old",2.181132228265,4.46705555499175,4.08841009338223,0.561975919203472
"753","Mouse1105",30,"APOE3","Female","APOE3 Female","PostInjection","old",2.15678184320209,4.15635337616127,3.88860179024519,0.657431281283566
"754","Mouse1105",31,"APOE3","Female","APOE3 Female","PostInjection","old",2.30498022183455,4.44865830508547,4.05705134047995,0.530089564497272
"755","Mouse1105",32,"APOE3","Female","APOE3 Female","PostInjection","old",2.33403073862157,4.50274793337869,4.17530634692594,0.591729012249134
"756","Mouse1105",33,"APOE3","Female","APOE3 Female","PostInjection","old",2.30958330488749,4.35244727809425,3.97384958117536,0.585906092138194
"757","Mouse1105",34,"APOE3","Female","APOE3 Female","PostInjection","old",2.07663227183795,4.0935196458635,3.72419373268556,0.571148688255891
"758","Mouse1105",35,"APOE3","Female","APOE3 Female","PostInjection","old",2.19145076919983,4.2708353489005,3.92648996350493,0.59704260635972
"759","Mouse1105",36,"APOE3","Female","APOE3 Female","PostInjection","old",2.27093192015661,4.37433594532816,4.01619100073616,0.583527670908519
"760","Mouse1105",37,"APOE3","Female","APOE3 Female","PostInjection","old",2.31412101421657,4.23774736149637,3.89856957779403,0.57606650278663
"761","Mouse1105",38,"APOE3","Female","APOE3 Female","PostInjection","old",2.29523246873231,4.35175147943418,3.95706853177112,0.514506544869912
"762","Mouse1105",39,"APOE3","Female","APOE3 Female","PostInjection","old",2.2027275788968,4.25314963499944,3.88027902972119,0.544809900890268
"763","Mouse1105",40,"APOE3","Female","APOE3 Female","PostInjection","old",2.20388677439157,4.47348902852462,4.08859637130183,0.527668412305994
"764","Mouse1105",41,"APOE3","Female","APOE3 Female","PostInjection","old",2.21787647507985,4.29940640755685,3.94111490952305,0.529175131639151
"765","Mouse1105",42,"APOE3","Female","APOE3 Female","PostInjection","old",2.20455124142632,4.38726551480201,3.9856800089038,0.53120494647639
"766","Mouse1105",43,"APOE3","Female","APOE3 Female","PostInjection","old",2.41738912804941,4.50351250230582,4.06328681929158,0.482567539257414
"767","Mouse1105",44,"APOE3","Female","APOE3 Female","PostInjection","old",2.20452260083726,4.33968944261049,3.93615162844254,0.532802756065255
"768","Mouse1105",45,"APOE3","Female","APOE3 Female","PostInjection","old",2.20040896921964,4.45613147853301,4.06677515962968,0.504179868985778
"769","Mouse1105",46,"APOE3","Female","APOE3 Female","PostInjection","old",2.21516291586835,4.41462091904574,4.09593091708903,0.599477052605066
"770","Mouse1105",47,"APOE3","Female","APOE3 Female","PostInjection","old",2.17882781980589,4.25087724736824,3.93609420402648,0.595826939286595
"771","Mouse1105",48,"APOE3","Female","APOE3 Female","PostInjection","old",2.25951321207343,4.44770182637797,4.07718145536469,0.475632562557016
"772","Mouse1105",49,"APOE3","Female","APOE3 Female","PostInjection","old",2.34373850386547,4.36543729271992,4.01785905805048,0.511352021461633
"773","Mouse1105",50,"APOE3","Female","APOE3 Female","PostInjection","old",2.22476289067218,4.42229348333656,4.08870128410739,0.578305598004772
"774","Mouse1105",51,"APOE3","Female","APOE3 Female","PostInjection","old",2.33364903340174,4.62697141702405,4.26043974216179,0.515886657834502
"775","Mouse1105",52,"APOE3","Female","APOE3 Female","PostInjection","old",2.2256638353149,4.26871800639982,3.9515669053069,0.561916755338262
"776","Mouse1105",53,"APOE3","Female","APOE3 Female","PostInjection","old",2.40796846373203,4.62007156598183,4.31552247516218,0.595487851870292
"777","Mouse1105",54,"APOE3","Female","APOE3 Female","PostInjection","old",2.16947694478846,4.33134290785826,4.01193627884039,0.575536913601918
"778","Mouse1105",55,"APOE3","Female","APOE3 Female","PostInjection","old",2.20890986251748,4.37796132084125,4.0211927733614,0.546939578729787
"779","Mouse1105",56,"APOE3","Female","APOE3 Female","PostInjection","old",2.13855742019314,4.31540775811672,4.00636567941393,0.588705908152842
"780","Mouse1105",57,"APOE3","Female","APOE3 Female","PostInjection","old",2.24709457973062,4.38951934846247,4.02744291949903,0.505803098032553
"781","Mouse1105",58,"APOE3","Female","APOE3 Female","PostInjection","old",2.192695270927,4.25759460220035,3.94613622601788,0.622017462885374
"782","Mouse1105",59,"APOE3","Female","APOE3 Female","PostInjection","old",2.18007493854714,4.43641675449252,4.04411186751377,0.4928194607728
"783","Mouse1105",60,"APOE3","Female","APOE3 Female","PostInjection","old",2.22604147252035,4.52630646805597,4.21537841239949,0.541331655737485
"784","Mouse1105",61,"APOE3","Female","APOE3 Female","PostInjection","old",2.15731043856276,4.28164433404667,3.96151407724029,0.585308323585555
"785","Mouse1105",62,"APOE3","Female","APOE3 Female","PostInjection","old",2.22427272675942,4.55313285913236,4.19530605749677,0.490170069953528
"786","Mouse1105",63,"APOE3","Female","APOE3 Female","PostInjection","old",2.1845953474951,4.52889613970698,4.21928032774045,0.618101717594018
"787","Mouse1105",64,"APOE3","Female","APOE3 Female","PostInjection","old",2.17445644394873,4.34312866301555,3.97571786023753,0.526771018333372
"788","Mouse1105",65,"APOE3","Female","APOE3 Female","PostInjection","old",2.13142544786011,4.41657267906254,4.0842371421195,0.573732045553174
"789","Mouse1105",66,"APOE3","Female","APOE3 Female","PostInjection","old",2.28074921987141,4.23933140364825,3.9222294422142,0.627510853468844
"790","Mouse1105",67,"APOE3","Female","APOE3 Female","PostInjection","old",2.30219809053989,4.25815316141828,3.92878084099944,0.599539381102553
"791","Mouse1105",68,"APOE3","Female","APOE3 Female","PostInjection","old",2.30580913971804,4.32914687405404,3.97305883531365,0.573878207537386
"792","Mouse1105",69,"APOE3","Female","APOE3 Female","PostInjection","old",2.35893109746731,4.38807811650388,4.03929876790872,0.565259120441891
"793","Mouse1105",70,"APOE3","Female","APOE3 Female","PostInjection","old",2.34593737844711,4.32656163269885,4.00192635686903,0.603743217180583
"794","Mouse1105",71,"APOE3","Female","APOE3 Female","PostInjection","old",2.3171974135577,4.43090342287075,4.1445012760565,0.638372166616577
"795","Mouse1105",72,"APOE3","Female","APOE3 Female","PostInjection","old",2.25832585395505,4.29698765842041,4.00316425573478,0.635016644293352
"796","Mouse1105",73,"APOE3","Female","APOE3 Female","PostInjection","old",2.31938978348249,4.28124362503694,3.97997864333242,0.61426426037435
"797","Mouse1105",74,"APOE3","Female","APOE3 Female","PostInjection","old",2.29099367663251,4.31391280596344,3.97262743886942,0.579955366051296
"798","Mouse1105",75,"APOE3","Female","APOE3 Female","PostInjection","old",2.23460705261143,4.17842920653732,3.86277845078115,0.619212141061163
"799","Mouse1105",76,"APOE3","Female","APOE3 Female","PostInjection","old",2.34111237432332,4.3212354990205,3.94857829169234,0.522643130614539
"800","Mouse1105",77,"APOE3","Female","APOE3 Female","PostInjection","old",2.30031539508022,4.23312831148893,3.90458313490399,0.585507424576579
"801","Mouse1105",78,"APOE3","Female","APOE3 Female","PostInjection","old",2.22560911651864,4.23813555128942,3.86162888496076,0.485123699094972
"802","Mouse1105",79,"APOE3","Female","APOE3 Female","PostInjection","old",2.23089948475756,4.20154190985774,3.83273955622529,0.526560688846658
"803","Mouse1105",80,"APOE3","Female","APOE3 Female","PostInjection","old",2.36648691024789,4.2707335514633,3.95691091776764,0.622735982750973
"804","Mouse1105",81,"APOE3","Female","APOE3 Female","PostInjection","old",2.25754777023195,4.23995044965243,3.91893258536206,0.624216186930775
"805","Mouse1105",82,"APOE3","Female","APOE3 Female","PostInjection","old",2.33345942719246,4.35009862789986,4.01189568619324,0.633362236520305
"806","Mouse1105",83,"APOE3","Female","APOE3 Female","PostInjection","old",2.26221583675473,4.21308126677646,3.84636694304942,0.561831522352864
"807","Mouse1105",84,"APOE3","Female","APOE3 Female","PostInjection","old",2.22666925820781,4.11711349664775,3.79910365752068,0.605940897095127
"808","Mouse1105",85,"APOE3","Female","APOE3 Female","PostInjection","old",2.3570243112307,4.29700299771726,3.9625685769713,0.613285867314619
"809","Mouse1105",86,"APOE3","Female","APOE3 Female","PostInjection","old",2.25852159184939,4.14433923337577,3.79996319414866,0.587244561744947
"810","Mouse1105",87,"APOE3","Female","APOE3 Female","PostInjection","old",2.33902674178724,4.1588556520659,3.83762643281394,0.616964500695326
"811","Mouse1105",88,"APOE3","Female","APOE3 Female","PostInjection","old",2.37744024980947,4.19864572386358,3.83250128495592,0.569694257908362
"812","Mouse1105",89,"APOE3","Female","APOE3 Female","PostInjection","old",2.22070833717053,4.04227282886312,3.73446912559288,0.630275243381521
"813","Mouse1105",90,"APOE3","Female","APOE3 Female","PostInjection","old",2.24978828961728,4.00669995985969,3.71890171674414,0.636049165595271
"814","Mouse1107",1,"APOE4","Female","APOE4 Female","PreInjection","old",1.76642337502865,3.66851627503318,3.36593821657863,0.593003579383911
"815","Mouse1107",2,"APOE4","Female","APOE4 Female","PreInjection","old",1.78694925707739,3.72009608111251,3.41815638584585,0.602644020853327
"816","Mouse1107",3,"APOE4","Female","APOE4 Female","PreInjection","old",1.77455820925609,3.68943574274245,3.36158177042879,0.583998770370472
"817","Mouse1107",4,"APOE4","Female","APOE4 Female","PreInjection","old",1.83509194157337,3.75935514940466,3.47988953995885,0.64452630466041
"818","Mouse1107",5,"APOE4","Female","APOE4 Female","PreInjection","old",1.83580417175179,3.7211238442365,3.46449466500105,0.656649364635775
"819","Mouse1107",6,"APOE4","Female","APOE4 Female","PreInjection","old",1.82714400816751,3.76064729168309,3.46940378001873,0.620348369758462
"820","Mouse1107",7,"APOE4","Female","APOE4 Female","PreInjection","old",1.73175261908694,3.66589795285835,3.3913150898216,0.666792935742873
"821","Mouse1107",8,"APOE4","Female","APOE4 Female","PreInjection","old",1.75453077816727,3.72857616966777,3.41045651490899,0.592783357389431
"822","Mouse1107",9,"APOE4","Female","APOE4 Female","PreInjection","old",1.76750666406185,3.68003423156228,3.40462778761843,0.645712788808837
"823","Mouse1107",10,"APOE4","Female","APOE4 Female","PreInjection","old",1.79696894345929,3.70774208090493,3.43670689622149,0.657633945116031
"824","Mouse1107",11,"APOE4","Female","APOE4 Female","PreInjection","old",1.72160580630266,3.69927759124606,3.39478386672587,0.61393158996673
"825","Mouse1107",12,"APOE4","Female","APOE4 Female","PreInjection","old",1.71440741395652,3.6410221858799,3.37540390110174,0.679624464284081
"826","Mouse1107",13,"APOE4","Female","APOE4 Female","PostInjection","old",2.0800406797391,4.13680922846856,3.8531281211112,0.64022401827585
"827","Mouse1107",14,"APOE4","Female","APOE4 Female","PostInjection","old",1.79295422782346,3.81639525664226,3.58091080315336,0.692030834778221
"828","Mouse1107",15,"APOE4","Female","APOE4 Female","PostInjection","old",2.06021346386304,4.00550577596867,3.67727073123155,0.621739167939048
"829","Mouse1107",16,"APOE4","Female","APOE4 Female","PostInjection","old",2.07857953179019,4.04373614980236,3.74293406813551,0.635916742609061
"830","Mouse1107",17,"APOE4","Female","APOE4 Female","PostInjection","old",2.01598947541121,4.01618661838414,3.68808247977511,0.581632501660934
"831","Mouse1107",18,"APOE4","Female","APOE4 Female","PostInjection","old",2.03211663440955,3.9640375523846,3.70339824508608,0.686712028661562
"832","Mouse1107",19,"APOE4","Female","APOE4 Female","PostInjection","old",2.11499631912936,3.98971867272312,3.69226442018615,0.631658394701899
"833","Mouse1107",20,"APOE4","Female","APOE4 Female","PostInjection","old",2.0378465000301,3.94641305414648,3.65538839860035,0.64814340497344
"834","Mouse1107",21,"APOE4","Female","APOE4 Female","PostInjection","old",2.0727730945837,4.02338403685722,3.70464668721116,0.598891363611291
"835","Mouse1107",22,"APOE4","Female","APOE4 Female","PostInjection","old",2.07403448865541,3.95876383038837,3.73858319819146,0.69306269287061
"836","Mouse1107",23,"APOE4","Female","APOE4 Female","PostInjection","old",2.06341885862379,3.94003843257864,3.63939247134083,0.633323111245346
"837","Mouse1107",24,"APOE4","Female","APOE4 Female","PostInjection","old",2.04791296748681,3.92544477503318,3.62306117828222,0.614233519720749
"838","Mouse1107",25,"APOE4","Female","APOE4 Female","PostInjection","old",2.0418006565385,3.92748486277226,3.6284712118123,0.624073122173785
"839","Mouse1107",26,"APOE4","Female","APOE4 Female","PostInjection","old",2.11717513023221,4.01888664630866,3.69968675010232,0.587544156701537
"840","Mouse1107",27,"APOE4","Female","APOE4 Female","PostInjection","old",1.96099835221804,3.87033457639813,3.5840619254094,0.652102215485248
"841","Mouse1107",28,"APOE4","Female","APOE4 Female","PostInjection","old",2.03273386490786,3.96995805051942,3.66503023632106,0.632268160751852
"842","Mouse1107",29,"APOE4","Female","APOE4 Female","PostInjection","old",1.87780427562448,3.77638295812625,3.51483218813504,0.66038702997524
"843","Mouse1107",30,"APOE4","Female","APOE4 Female","PostInjection","old",1.97424115474152,3.90365339407268,3.61122554266395,0.654197544263477
"844","Mouse1107",31,"APOE4","Female","APOE4 Female","PostInjection","old",1.90653782614761,3.84309745455445,3.56362964313484,0.654348305629114
"845","Mouse1107",32,"APOE4","Female","APOE4 Female","PostInjection","old",2.00767018114191,3.9355210199355,3.6397172314886,0.645372296120757
"846","Mouse1107",33,"APOE4","Female","APOE4 Female","PostInjection","old",1.90828261648443,3.79482356065135,3.53666934114583,0.694209967837609
"847","Mouse1107",34,"APOE4","Female","APOE4 Female","PostInjection","old",1.92962480843114,3.78289757937451,3.48637107183784,0.623132524477965
"848","Mouse1107",35,"APOE4","Female","APOE4 Female","PostInjection","old",1.89920190178011,3.83780714993831,3.55040780594561,0.651041894545167
"849","Mouse1107",36,"APOE4","Female","APOE4 Female","PostInjection","old",1.85857087335499,3.83387358659288,3.5414212795029,0.615403633751382
"850","Mouse1107",37,"APOE4","Female","APOE4 Female","PostInjection","old",1.81993903896896,3.78806391831476,3.51821763875661,0.677630554154798
"851","Mouse1107",38,"APOE4","Female","APOE4 Female","PostInjection","old",1.75717339848454,3.68505958761517,3.44456347693406,0.701848716679461
"852","Mouse1107",39,"APOE4","Female","APOE4 Female","PostInjection","old",1.84610837790053,3.80040544363755,3.51758310925502,0.657278250385025
"853","Mouse1203",1,"APOE3","Male","APOE3 Male","PreInjection","old",2.52203742796527,4.45524776197197,4.10764612759952,0.496052474554819
